amount,balance,cancelYn,date,storeId,transactionId
90291,389,N,2022-10-02,6717131,cc97167a-c29-4589-9548-000000048609
52258,740,N,2022-11-03,5460431,cc07167a-c20-4589-9548-000000048610
34198,825,N,2022-12-04,2033931,cc17167a-c21-4589-9548-000000048611
73749,471,N,2022-01-05,595361,cc27167a-c22-4589-9548-000000048612
96124,24,N,2022-02-06,5603431,cc37167a-c23-4589-9548-000000048613
57097,987,Y,2022-03-07,6717131,cc47167a-c24-4589-9548-000000048614
85383,136,N,2022-04-08,5460431,cc57167a-c25-4589-9548-000000048615
80414,574,Y,2022-05-09,2033931,cc67167a-c26-4589-9548-000000048616
80682,420,Y,2022-06-10,595361,cc77167a-c27-4589-9548-000000048617
85453,457,Y,2022-07-11,5603431,cc87167a-c28-4589-9548-000000048618
68952,944,N,2022-08-12,6717131,cc97167a-c29-4589-9548-000000048619
35559,341,Y,2022-09-13,5460431,cc07167a-c20-4589-9548-000000048620
79285,610,Y,2022-10-14,2033931,cc17167a-c21-4589-9548-000000048621
95415,732,Y,2022-11-15,595361,cc27167a-c22-4589-9548-000000048622
26623,882,N,2022-12-16,5603431,cc37167a-c23-4589-9548-000000048623
53362,510,N,2022-01-17,6717131,cc47167a-c24-4589-9548-000000048624
32570,513,N,2022-02-18,5460431,cc57167a-c25-4589-9548-000000048625
68403,840,N,2022-03-19,2033931,cc67167a-c26-4589-9548-000000048626
89568,491,N,2022-04-20,595361,cc77167a-c27-4589-9548-000000048627
90947,585,Y,2022-05-21,5603431,cc87167a-c28-4589-9548-000000048628
17142,297,Y,2022-06-22,6717131,cc97167a-c29-4589-9548-000000048629
24241,627,N,2022-07-23,5460431,cc07167a-c20-4589-9548-000000048630
70662,61,Y,2022-08-24,2033931,cc17167a-c21-4589-9548-000000048631
84322,334,N,2022-09-25,595361,cc27167a-c22-4589-9548-000000048632
9943,853,Y,2022-10-26,5603431,cc37167a-c23-4589-9548-000000048633
2763,561,N,2022-11-27,6717131,cc47167a-c24-4589-9548-000000048634
907,554,Y,2022-12-28,5460431,cc57167a-c25-4589-9548-000000048635
15018,490,N,2022-01-01,2033931,cc67167a-c26-4589-9548-000000048636
3595,36,Y,2022-02-02,595361,cc77167a-c27-4589-9548-000000048637
25133,631,N,2022-03-03,5603431,cc87167a-c28-4589-9548-000000048638
86563,431,Y,2022-04-04,6717131,cc97167a-c29-4589-9548-000000048639
35904,556,N,2022-05-05,5460431,cc07167a-c20-4589-9548-000000048640
31985,688,Y,2022-06-06,2033931,cc17167a-c21-4589-9548-000000048641
44668,2,Y,2022-07-07,595361,cc27167a-c22-4589-9548-000000048642
87457,944,Y,2022-08-08,5603431,cc37167a-c23-4589-9548-000000048643
77556,606,N,2022-09-09,6717131,cc47167a-c24-4589-9548-000000048644
58834,389,Y,2022-10-10,5460431,cc57167a-c25-4589-9548-000000048645
93958,753,N,2022-11-11,2033931,cc67167a-c26-4589-9548-000000048646
35253,828,Y,2022-12-12,595361,cc77167a-c27-4589-9548-000000048647
25577,850,Y,2022-01-13,5603431,cc87167a-c28-4589-9548-000000048648
84135,970,Y,2022-02-14,6717131,cc97167a-c29-4589-9548-000000048649
59601,738,Y,2022-03-15,5460431,cc07167a-c20-4589-9548-000000048650
1707,243,Y,2022-04-16,2033931,cc17167a-c21-4589-9548-000000048651
8555,871,N,2022-05-17,595361,cc27167a-c22-4589-9548-000000048652
15382,395,Y,2022-06-18,5603431,cc37167a-c23-4589-9548-000000048653
23473,96,N,2022-07-19,6717131,cc47167a-c24-4589-9548-000000048654
16579,36,Y,2022-08-20,5460431,cc57167a-c25-4589-9548-000000048655
3268,22,Y,2022-09-21,2033931,cc67167a-c26-4589-9548-000000048656
90910,207,N,2022-10-22,595361,cc77167a-c27-4589-9548-000000048657
6301,409,Y,2022-11-23,5603431,cc87167a-c28-4589-9548-000000048658
32511,556,Y,2022-12-24,6717131,cc97167a-c29-4589-9548-000000048659
17818,964,N,2022-01-25,5460431,cc07167a-c20-4589-9548-000000048660
6254,783,Y,2022-02-26,2033931,cc17167a-c21-4589-9548-000000048661
78926,836,N,2022-03-27,595361,cc27167a-c22-4589-9548-000000048662
58883,2,N,2022-04-28,5603431,cc37167a-c23-4589-9548-000000048663
19278,835,N,2022-05-01,6717131,cc47167a-c24-4589-9548-000000048664
35474,56,N,2022-06-02,5460431,cc57167a-c25-4589-9548-000000048665
96677,701,N,2022-07-03,2033931,cc67167a-c26-4589-9548-000000048666
69478,381,Y,2022-08-04,595361,cc77167a-c27-4589-9548-000000048667
70968,683,N,2022-09-05,5603431,cc87167a-c28-4589-9548-000000048668
3654,657,Y,2022-10-06,6717131,cc97167a-c29-4589-9548-000000048669
81840,709,Y,2022-11-07,5460431,cc07167a-c20-4589-9548-000000048670
52922,382,N,2022-12-08,2033931,cc17167a-c21-4589-9548-000000048671
2107,752,Y,2022-01-09,595361,cc27167a-c22-4589-9548-000000048672
46520,812,N,2022-02-10,5603431,cc37167a-c23-4589-9548-000000048673
80793,869,N,2022-03-11,6717131,cc47167a-c24-4589-9548-000000048674
28160,252,Y,2022-04-12,5460431,cc57167a-c25-4589-9548-000000048675
36147,197,N,2022-05-13,2033931,cc67167a-c26-4589-9548-000000048676
82824,118,N,2022-06-14,595361,cc77167a-c27-4589-9548-000000048677
8255,167,N,2022-07-15,5603431,cc87167a-c28-4589-9548-000000048678
98889,968,N,2022-08-16,6717131,cc97167a-c29-4589-9548-000000048679
49569,932,N,2022-09-17,5460431,cc07167a-c20-4589-9548-000000048680
13986,629,Y,2022-10-18,2033931,cc17167a-c21-4589-9548-000000048681
83785,574,N,2022-11-19,595361,cc27167a-c22-4589-9548-000000048682
35711,921,N,2022-12-20,5603431,cc37167a-c23-4589-9548-000000048683
73264,282,N,2022-01-21,6717131,cc47167a-c24-4589-9548-000000048684
67317,386,N,2022-02-22,5460431,cc57167a-c25-4589-9548-000000048685
85858,616,Y,2022-03-23,2033931,cc67167a-c26-4589-9548-000000048686
84112,857,N,2022-04-24,595361,cc77167a-c27-4589-9548-000000048687
37781,887,Y,2022-05-25,5603431,cc87167a-c28-4589-9548-000000048688
54241,960,N,2022-06-26,6717131,cc97167a-c29-4589-9548-000000048689
44691,42,N,2022-07-27,5460431,cc07167a-c20-4589-9548-000000048690
51384,299,Y,2022-08-28,2033931,cc17167a-c21-4589-9548-000000048691
45699,963,N,2022-09-01,595361,cc27167a-c22-4589-9548-000000048692
85030,592,Y,2022-10-02,5603431,cc37167a-c23-4589-9548-000000048693
23643,776,Y,2022-11-03,6717131,cc47167a-c24-4589-9548-000000048694
36709,760,Y,2022-12-04,5460431,cc57167a-c25-4589-9548-000000048695
94344,18,Y,2022-01-05,2033931,cc67167a-c26-4589-9548-000000048696
46971,395,Y,2022-02-06,595361,cc77167a-c27-4589-9548-000000048697
55252,996,Y,2022-03-07,5603431,cc87167a-c28-4589-9548-000000048698
96916,282,Y,2022-04-08,6717131,cc97167a-c29-4589-9548-000000048699
57427,512,Y,2022-05-09,5460431,cc07167a-c20-4589-9548-000000048700
13000,447,Y,2022-06-10,2033931,cc17167a-c21-4589-9548-000000048701
53701,343,N,2022-07-11,595361,cc27167a-c22-4589-9548-000000048702
46116,230,Y,2022-08-12,5603431,cc37167a-c23-4589-9548-000000048703
31823,920,N,2022-09-13,6717131,cc47167a-c24-4589-9548-000000048704
12318,937,Y,2022-10-14,5460431,cc57167a-c25-4589-9548-000000048705
78201,801,N,2022-11-15,2033931,cc67167a-c26-4589-9548-000000048706
17921,105,Y,2022-12-16,595361,cc77167a-c27-4589-9548-000000048707
35138,971,N,2022-01-17,5603431,cc87167a-c28-4589-9548-000000048708
83318,21,Y,2022-02-18,6717131,cc97167a-c29-4589-9548-000000048709
69273,368,Y,2022-03-19,5460431,cc07167a-c20-4589-9548-000000048710
40358,849,Y,2022-04-20,2033931,cc17167a-c21-4589-9548-000000048711
3253,346,N,2022-05-21,595361,cc27167a-c22-4589-9548-000000048712
27936,63,Y,2022-06-22,5603431,cc37167a-c23-4589-9548-000000048713
56659,78,N,2022-07-23,6717131,cc47167a-c24-4589-9548-000000048714
27764,763,N,2022-08-24,5460431,cc57167a-c25-4589-9548-000000048715
85451,126,N,2022-09-25,2033931,cc67167a-c26-4589-9548-000000048716
28513,694,Y,2022-10-26,595361,cc77167a-c27-4589-9548-000000048717
59578,530,N,2022-11-27,5603431,cc87167a-c28-4589-9548-000000048718
33876,201,N,2022-12-28,6717131,cc97167a-c29-4589-9548-000000048719
15255,405,Y,2022-01-01,5460431,cc07167a-c20-4589-9548-000000048720
25311,855,Y,2022-02-02,2033931,cc17167a-c21-4589-9548-000000048721
65815,830,N,2022-03-03,595361,cc27167a-c22-4589-9548-000000048722
9914,513,N,2022-04-04,5603431,cc37167a-c23-4589-9548-000000048723
85983,615,Y,2022-05-05,6717131,cc47167a-c24-4589-9548-000000048724
64976,950,Y,2022-06-06,5460431,cc57167a-c25-4589-9548-000000048725
40976,855,N,2022-07-07,2033931,cc67167a-c26-4589-9548-000000048726
64449,202,N,2022-08-08,595361,cc77167a-c27-4589-9548-000000048727
61552,542,N,2022-09-09,5603431,cc87167a-c28-4589-9548-000000048728
63641,416,N,2022-10-10,6717131,cc97167a-c29-4589-9548-000000048729
99197,136,N,2022-11-11,5460431,cc07167a-c20-4589-9548-000000048730
40297,43,N,2022-12-12,2033931,cc17167a-c21-4589-9548-000000048731
35042,212,Y,2022-01-13,595361,cc27167a-c22-4589-9548-000000048732
63713,791,N,2022-02-14,5603431,cc37167a-c23-4589-9548-000000048733
14412,845,N,2022-03-15,6717131,cc47167a-c24-4589-9548-000000048734
46941,784,N,2022-04-16,5460431,cc57167a-c25-4589-9548-000000048735
82454,933,Y,2022-05-17,2033931,cc67167a-c26-4589-9548-000000048736
25078,954,Y,2022-06-18,595361,cc77167a-c27-4589-9548-000000048737
76332,550,Y,2022-07-19,5603431,cc87167a-c28-4589-9548-000000048738
39534,451,N,2022-08-20,6717131,cc97167a-c29-4589-9548-000000048739
23291,378,Y,2022-09-21,5460431,cc07167a-c20-4589-9548-000000048740
18057,217,Y,2022-10-22,2033931,cc17167a-c21-4589-9548-000000048741
8453,47,Y,2022-11-23,595361,cc27167a-c22-4589-9548-000000048742
8508,539,N,2022-12-24,5603431,cc37167a-c23-4589-9548-000000048743
86187,108,N,2022-01-25,6717131,cc47167a-c24-4589-9548-000000048744
57303,37,N,2022-02-26,5460431,cc57167a-c25-4589-9548-000000048745
69599,718,N,2022-03-27,2033931,cc67167a-c26-4589-9548-000000048746
86373,391,N,2022-04-28,595361,cc77167a-c27-4589-9548-000000048747
41039,989,Y,2022-05-01,5603431,cc87167a-c28-4589-9548-000000048748
29156,96,Y,2022-06-02,6717131,cc97167a-c29-4589-9548-000000048749
13402,273,N,2022-07-03,5460431,cc07167a-c20-4589-9548-000000048750
76543,434,Y,2022-08-04,2033931,cc17167a-c21-4589-9548-000000048751
47819,696,Y,2022-09-05,595361,cc27167a-c22-4589-9548-000000048752
93557,39,N,2022-10-06,5603431,cc37167a-c23-4589-9548-000000048753
54384,916,Y,2022-11-07,6717131,cc47167a-c24-4589-9548-000000048754
29362,778,N,2022-12-08,5460431,cc57167a-c25-4589-9548-000000048755
92340,61,N,2022-01-09,2033931,cc67167a-c26-4589-9548-000000048756
89114,5,N,2022-02-10,595361,cc77167a-c27-4589-9548-000000048757
78114,172,N,2022-03-11,5603431,cc87167a-c28-4589-9548-000000048758
36694,612,Y,2022-04-12,6717131,cc97167a-c29-4589-9548-000000048759
8556,548,Y,2022-05-13,5460431,cc07167a-c20-4589-9548-000000048760
52488,991,N,2022-06-14,2033931,cc17167a-c21-4589-9548-000000048761
31828,422,Y,2022-07-15,595361,cc27167a-c22-4589-9548-000000048762
57154,605,N,2022-08-16,5603431,cc37167a-c23-4589-9548-000000048763
53986,49,Y,2022-09-17,6717131,cc47167a-c24-4589-9548-000000048764
92011,661,N,2022-10-18,5460431,cc57167a-c25-4589-9548-000000048765
43470,291,N,2022-11-19,2033931,cc67167a-c26-4589-9548-000000048766
89100,843,N,2022-12-20,595361,cc77167a-c27-4589-9548-000000048767
41668,663,N,2022-01-21,5603431,cc87167a-c28-4589-9548-000000048768
58297,750,N,2022-02-22,6717131,cc97167a-c29-4589-9548-000000048769
29089,128,Y,2022-03-23,5460431,cc07167a-c20-4589-9548-000000048770
75370,787,Y,2022-04-24,2033931,cc17167a-c21-4589-9548-000000048771
54949,421,N,2022-05-25,595361,cc27167a-c22-4589-9548-000000048772
64918,187,Y,2022-06-26,5603431,cc37167a-c23-4589-9548-000000048773
47328,833,N,2022-07-27,6717131,cc47167a-c24-4589-9548-000000048774
65000,880,N,2022-08-28,5460431,cc57167a-c25-4589-9548-000000048775
35706,543,N,2022-09-01,2033931,cc67167a-c26-4589-9548-000000048776
32527,124,Y,2022-10-02,595361,cc77167a-c27-4589-9548-000000048777
64240,543,Y,2022-11-03,5603431,cc87167a-c28-4589-9548-000000048778
49927,437,Y,2022-12-04,6717131,cc97167a-c29-4589-9548-000000048779
18093,240,Y,2022-01-05,5460431,cc07167a-c20-4589-9548-000000048780
17641,244,Y,2022-02-06,2033931,cc17167a-c21-4589-9548-000000048781
71863,207,Y,2022-03-07,595361,cc27167a-c22-4589-9548-000000048782
35367,316,Y,2022-04-08,5603431,cc37167a-c23-4589-9548-000000048783
70546,523,Y,2022-05-09,6717131,cc47167a-c24-4589-9548-000000048784
61866,825,N,2022-06-10,5460431,cc57167a-c25-4589-9548-000000048785
28065,508,Y,2022-07-11,2033931,cc67167a-c26-4589-9548-000000048786
74534,940,Y,2022-08-12,595361,cc77167a-c27-4589-9548-000000048787
23480,759,N,2022-09-13,5603431,cc87167a-c28-4589-9548-000000048788
94053,492,N,2022-10-14,6717131,cc97167a-c29-4589-9548-000000048789
5638,51,N,2022-11-15,5460431,cc07167a-c20-4589-9548-000000048790
54651,23,Y,2022-12-16,2033931,cc17167a-c21-4589-9548-000000048791
86268,671,Y,2022-01-17,595361,cc27167a-c22-4589-9548-000000048792
12578,620,Y,2022-02-18,5603431,cc37167a-c23-4589-9548-000000048793
43217,833,Y,2022-03-19,6717131,cc47167a-c24-4589-9548-000000048794
13668,509,N,2022-04-20,5460431,cc57167a-c25-4589-9548-000000048795
38960,922,N,2022-05-21,2033931,cc67167a-c26-4589-9548-000000048796
23183,831,N,2022-06-22,595361,cc77167a-c27-4589-9548-000000048797
4977,700,Y,2022-07-23,5603431,cc87167a-c28-4589-9548-000000048798
26907,606,Y,2022-08-24,6717131,cc97167a-c29-4589-9548-000000048799
62888,835,Y,2022-09-25,5460431,cc07167a-c20-4589-9548-000000048800
13064,153,N,2022-10-26,2033931,cc17167a-c21-4589-9548-000000048801
60988,501,Y,2022-11-27,595361,cc27167a-c22-4589-9548-000000048802
5431,795,N,2022-12-28,5603431,cc37167a-c23-4589-9548-000000048803
38876,918,N,2022-01-01,6717131,cc47167a-c24-4589-9548-000000048804
18412,316,N,2022-02-02,5460431,cc57167a-c25-4589-9548-000000048805
16192,80,Y,2022-03-03,2033931,cc67167a-c26-4589-9548-000000048806
37800,60,N,2022-04-04,595361,cc77167a-c27-4589-9548-000000048807
71583,708,N,2022-05-05,5603431,cc87167a-c28-4589-9548-000000048808
92515,425,Y,2022-06-06,6717131,cc97167a-c29-4589-9548-000000048809
57826,468,N,2022-07-07,5460431,cc07167a-c20-4589-9548-000000048810
41097,37,N,2022-08-08,2033931,cc17167a-c21-4589-9548-000000048811
37548,132,N,2022-09-09,595361,cc27167a-c22-4589-9548-000000048812
83130,841,N,2022-10-10,5603431,cc37167a-c23-4589-9548-000000048813
81717,528,N,2022-11-11,6717131,cc47167a-c24-4589-9548-000000048814
28461,952,N,2022-12-12,5460431,cc57167a-c25-4589-9548-000000048815
46493,906,N,2022-01-13,2033931,cc67167a-c26-4589-9548-000000048816
80788,891,Y,2022-02-14,595361,cc77167a-c27-4589-9548-000000048817
25999,701,N,2022-03-15,5603431,cc87167a-c28-4589-9548-000000048818
61833,54,N,2022-04-16,6717131,cc97167a-c29-4589-9548-000000048819
24535,916,N,2022-05-17,5460431,cc07167a-c20-4589-9548-000000048820
61660,645,N,2022-06-18,2033931,cc17167a-c21-4589-9548-000000048821
83566,268,Y,2022-07-19,595361,cc27167a-c22-4589-9548-000000048822
80961,167,N,2022-08-20,5603431,cc37167a-c23-4589-9548-000000048823
99038,712,N,2022-09-21,6717131,cc47167a-c24-4589-9548-000000048824
64514,196,N,2022-10-22,5460431,cc57167a-c25-4589-9548-000000048825
67951,710,Y,2022-11-23,2033931,cc67167a-c26-4589-9548-000000048826
89056,396,Y,2022-12-24,595361,cc77167a-c27-4589-9548-000000048827
16929,18,N,2022-01-25,5603431,cc87167a-c28-4589-9548-000000048828
1567,583,Y,2022-02-26,6717131,cc97167a-c29-4589-9548-000000048829
17737,626,N,2022-03-27,5460431,cc07167a-c20-4589-9548-000000048830
77185,558,Y,2022-04-28,2033931,cc17167a-c21-4589-9548-000000048831
43676,834,Y,2022-05-01,595361,cc27167a-c22-4589-9548-000000048832
38981,277,N,2022-06-02,5603431,cc37167a-c23-4589-9548-000000048833
3309,444,N,2022-07-03,6717131,cc47167a-c24-4589-9548-000000048834
42602,58,Y,2022-08-04,5460431,cc57167a-c25-4589-9548-000000048835
33573,161,N,2022-09-05,2033931,cc67167a-c26-4589-9548-000000048836
25136,977,N,2022-10-06,595361,cc77167a-c27-4589-9548-000000048837
68817,54,N,2022-11-07,5603431,cc87167a-c28-4589-9548-000000048838
50953,471,N,2022-12-08,6717131,cc97167a-c29-4589-9548-000000048839
96646,412,N,2022-01-09,5460431,cc07167a-c20-4589-9548-000000048840
31440,626,Y,2022-02-10,2033931,cc17167a-c21-4589-9548-000000048841
31871,618,N,2022-03-11,595361,cc27167a-c22-4589-9548-000000048842
45923,150,Y,2022-04-12,5603431,cc37167a-c23-4589-9548-000000048843
94300,514,Y,2022-05-13,6717131,cc47167a-c24-4589-9548-000000048844
40113,602,Y,2022-06-14,5460431,cc57167a-c25-4589-9548-000000048845
8320,528,Y,2022-07-15,2033931,cc67167a-c26-4589-9548-000000048846
26942,666,N,2022-08-16,595361,cc77167a-c27-4589-9548-000000048847
54941,536,Y,2022-09-17,5603431,cc87167a-c28-4589-9548-000000048848
47659,145,Y,2022-10-18,6717131,cc97167a-c29-4589-9548-000000048849
29743,185,N,2022-11-19,5460431,cc07167a-c20-4589-9548-000000048850
16677,641,N,2022-12-20,2033931,cc17167a-c21-4589-9548-000000048851
16076,571,N,2022-01-21,595361,cc27167a-c22-4589-9548-000000048852
13992,118,Y,2022-02-22,5603431,cc37167a-c23-4589-9548-000000048853
13473,666,N,2022-03-23,6717131,cc47167a-c24-4589-9548-000000048854
35126,118,Y,2022-04-24,5460431,cc57167a-c25-4589-9548-000000048855
9817,200,Y,2022-05-25,2033931,cc67167a-c26-4589-9548-000000048856
79039,24,Y,2022-06-26,595361,cc77167a-c27-4589-9548-000000048857
68388,977,Y,2022-07-27,5603431,cc87167a-c28-4589-9548-000000048858
86192,998,Y,2022-08-28,6717131,cc97167a-c29-4589-9548-000000048859
44873,658,Y,2022-09-01,5460431,cc07167a-c20-4589-9548-000000048860
59025,871,N,2022-10-02,2033931,cc17167a-c21-4589-9548-000000048861
85284,948,Y,2022-11-03,595361,cc27167a-c22-4589-9548-000000048862
45253,232,N,2022-12-04,5603431,cc37167a-c23-4589-9548-000000048863
39598,49,N,2022-01-05,6717131,cc47167a-c24-4589-9548-000000048864
53756,576,Y,2022-02-06,5460431,cc57167a-c25-4589-9548-000000048865
33194,685,N,2022-03-07,2033931,cc67167a-c26-4589-9548-000000048866
4207,899,N,2022-04-08,595361,cc77167a-c27-4589-9548-000000048867
62267,14,N,2022-05-09,5603431,cc87167a-c28-4589-9548-000000048868
75727,948,Y,2022-06-10,6717131,cc97167a-c29-4589-9548-000000048869
43259,768,Y,2022-07-11,5460431,cc07167a-c20-4589-9548-000000048870
75760,579,Y,2022-08-12,2033931,cc17167a-c21-4589-9548-000000048871
25157,805,Y,2022-09-13,595361,cc27167a-c22-4589-9548-000000048872
29304,966,Y,2022-10-14,5603431,cc37167a-c23-4589-9548-000000048873
58461,86,N,2022-11-15,6717131,cc47167a-c24-4589-9548-000000048874
80288,949,N,2022-12-16,5460431,cc57167a-c25-4589-9548-000000048875
89070,253,Y,2022-01-17,2033931,cc67167a-c26-4589-9548-000000048876
17472,912,Y,2022-02-18,595361,cc77167a-c27-4589-9548-000000048877
25187,38,N,2022-03-19,5603431,cc87167a-c28-4589-9548-000000048878
23703,353,Y,2022-04-20,6717131,cc97167a-c29-4589-9548-000000048879
97984,778,N,2022-05-21,5460431,cc07167a-c20-4589-9548-000000048880
53006,683,N,2022-06-22,2033931,cc17167a-c21-4589-9548-000000048881
75754,645,Y,2022-07-23,595361,cc27167a-c22-4589-9548-000000048882
62785,784,Y,2022-08-24,5603431,cc37167a-c23-4589-9548-000000048883
63392,789,Y,2022-09-25,6717131,cc47167a-c24-4589-9548-000000048884
2337,874,N,2022-10-26,5460431,cc57167a-c25-4589-9548-000000048885
86400,768,Y,2022-11-27,2033931,cc67167a-c26-4589-9548-000000048886
81878,251,N,2022-12-28,595361,cc77167a-c27-4589-9548-000000048887
8749,466,Y,2022-01-01,5603431,cc87167a-c28-4589-9548-000000048888
18180,35,N,2022-02-02,6717131,cc97167a-c29-4589-9548-000000048889
8025,610,N,2022-03-03,5460431,cc07167a-c20-4589-9548-000000048890
90980,950,Y,2022-04-04,2033931,cc17167a-c21-4589-9548-000000048891
98639,344,N,2022-05-05,595361,cc27167a-c22-4589-9548-000000048892
63127,450,N,2022-06-06,5603431,cc37167a-c23-4589-9548-000000048893
51982,947,N,2022-07-07,6717131,cc47167a-c24-4589-9548-000000048894
38281,666,N,2022-08-08,5460431,cc57167a-c25-4589-9548-000000048895
18989,97,N,2022-09-09,2033931,cc67167a-c26-4589-9548-000000048896
6629,762,N,2022-10-10,595361,cc77167a-c27-4589-9548-000000048897
54648,854,Y,2022-11-11,5603431,cc87167a-c28-4589-9548-000000048898
15534,203,Y,2022-12-12,6717131,cc97167a-c29-4589-9548-000000048899
73143,149,Y,2022-01-13,5460431,cc07167a-c20-4589-9548-000000048900
6090,446,N,2022-02-14,2033931,cc17167a-c21-4589-9548-000000048901
42046,363,N,2022-03-15,595361,cc27167a-c22-4589-9548-000000048902
69327,416,N,2022-04-16,5603431,cc37167a-c23-4589-9548-000000048903
14694,964,N,2022-05-17,6717131,cc47167a-c24-4589-9548-000000048904
10982,761,Y,2022-06-18,5460431,cc57167a-c25-4589-9548-000000048905
84516,344,N,2022-07-19,2033931,cc67167a-c26-4589-9548-000000048906
99555,906,Y,2022-08-20,595361,cc77167a-c27-4589-9548-000000048907
86326,341,N,2022-09-21,5603431,cc87167a-c28-4589-9548-000000048908
50939,684,Y,2022-10-22,6717131,cc97167a-c29-4589-9548-000000048909
55271,369,Y,2022-11-23,5460431,cc07167a-c20-4589-9548-000000048910
29631,622,N,2022-12-24,2033931,cc17167a-c21-4589-9548-000000048911
67284,135,N,2022-01-25,595361,cc27167a-c22-4589-9548-000000048912
13601,442,Y,2022-02-26,5603431,cc37167a-c23-4589-9548-000000048913
31736,329,N,2022-03-27,6717131,cc47167a-c24-4589-9548-000000048914
19819,574,N,2022-04-28,5460431,cc57167a-c25-4589-9548-000000048915
12288,20,Y,2022-05-01,2033931,cc67167a-c26-4589-9548-000000048916
37093,207,N,2022-06-02,595361,cc77167a-c27-4589-9548-000000048917
23602,989,Y,2022-07-03,5603431,cc87167a-c28-4589-9548-000000048918
91991,593,N,2022-08-04,6717131,cc97167a-c29-4589-9548-000000048919
37872,205,N,2022-09-05,5460431,cc07167a-c20-4589-9548-000000048920
